srno,movieId,title,genres
531,599,"Wild Bunch, The (1969)",Adventure|Western
532,600,Love and a .45 (1994),Action|Comedy|Crime
533,603,"Bye Bye, Love (1995)",Comedy
534,605,One Fine Day (1996),Drama|Romance
535,606,Candyman: Farewell to the Flesh (1995),Fantasy|Horror
536,608,Fargo (1996),Comedy|Crime|Drama|Thriller
537,609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children
538,610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi
539,611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi
540,612,"Pallbearer, The (1996)",Comedy
541,613,Jane Eyre (1996),Drama|Romance
542,614,Loaded (1994),Drama|Thriller
543,615,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama
544,616,"Aristocats, The (1970)",Animation|Children
545,617,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama
546,619,Ed (1996),Comedy
547,620,Scream of Stone (Cerro Torre: Schrei aus Stein) (1991),Drama
548,621,My Favorite Season (1993),Drama
549,626,"Thin Line Between Love and Hate, A (1996)",Comedy
550,627,"Last Supper, The (1995)",Drama|Thriller
551,628,Primal Fear (1996),Crime|Drama|Mystery|Thriller
552,630,Carried Away (1996),Drama|Romance
553,631,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance
554,632,Land and Freedom (Tierra y libertad) (1995),Drama|War
555,633,Denise Calls Up (1995),Comedy
556,635,"Family Thing, A (1996)",Comedy|Drama
557,637,Sgt. Bilko (1996),Comedy
558,638,Jack and Sarah (1995),Romance
559,639,Girl 6 (1996),Comedy|Drama
560,640,Diabolique (1996),Drama|Thriller
561,647,Courage Under Fire (1996),Action|Crime|Drama|War
562,648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller
563,650,Moll Flanders (1996),Drama
564,651,"Superweib, Das (1996)",Comedy
565,653,Dragonheart (1996),Action|Adventure|Fantasy
566,656,Eddie (1996),Comedy
567,659,Purple Noon (Plein soleil) (1960),Crime|Drama|Thriller
568,661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical
569,662,Fear (1996),Thriller
570,663,Kids in the Hall: Brain Candy (1996),Comedy
571,664,Faithful (1996),Comedy
572,665,Underground (1995),Comedy|Drama|War
573,667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action
574,668,Song of the Little Road (Pather Panchali) (1955),Drama
575,670,"World of Apu, The (Apur Sansar) (1959)",Drama
576,671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
577,673,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
578,674,Barbarella (1968),Adventure|Comedy|Sci-Fi
579,678,Some Folks Call It a Sling Blade (1993),Drama|Thriller
580,679,"Run of the Country, The (1995)",Drama
581,680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller
582,681,Coup de torchon (Clean Slate) (1981),Crime
583,685,It's My Party (1996),Drama
584,687,Country Life (1994),Drama|Romance
585,688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War
586,690,"Promise, The (Versprechen, Das) (1995)",Drama|Romance
587,691,Mrs. Winterbourne (1996),Comedy|Romance
588,692,Solo (1996),Action|Sci-Fi|Thriller
589,694,"Substitute, The (1996)",Action|Crime|Drama
590,695,True Crime (1996),Mystery|Thriller
591,696,Butterfly Kiss (1995),Drama|Thriller
592,697,Feeling Minnesota (1996),Drama|Romance
593,698,Delta of Venus (1995),Drama
594,700,Angus (1995),Comedy
595,702,Faces (1968),Drama
596,703,Boys (1996),Drama
597,704,"Quest, The (1996)",Action|Adventure
598,705,Cosi (1996),Comedy
599,707,Mulholland Falls (1996),Crime|Drama|Thriller
600,708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance
601,709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical
602,710,Celtic Pride (1996),Comedy
603,711,Flipper (1996),Adventure|Children
604,714,Dead Man (1995),Drama|Mystery|Western
605,715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance
606,718,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi
607,719,Multiplicity (1996),Comedy
608,720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy
609,721,Halfmoon (Paul Bowles - Halbmond) (1995),Drama
610,722,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary
611,724,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller
612,725,"Great White Hype, The (1996)",Comedy
613,726,Last Dance (1996),Drama
614,728,Cold Comfort Farm (1995),Comedy
615,731,Heaven's Prisoners (1996),Crime|Thriller
616,733,"Rock, The (1996)",Action|Adventure|Thriller
617,735,Cemetery Man (Dellamorte Dellamore) (1994),Horror
618,736,Twister (1996),Action|Adventure|Romance|Thriller
619,737,Barb Wire (1996),Action|Sci-Fi
620,741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi
621,742,Thinner (1996),Horror|Thriller
622,743,Spy Hard (1996),Comedy
623,745,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy
624,746,Force of Evil (1948),Film-Noir
625,747,"Stupids, The (1996)",Comedy
626,748,"Arrival, The (1996)",Action|Sci-Fi|Thriller
627,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
628,753,"Month by the Lake, A (1995)",Comedy|Drama|Romance
629,754,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children
630,755,Kim (1950),Children|Drama
631,756,Carmen Miranda: Bananas Is My Business (1994),Documentary
632,757,Ashes of Time (Dung che sai duk) (1994),Drama
633,759,Maya Lin: A Strong Clear Vision (1994),Documentary
634,760,Stalingrad (1993),Drama|War
635,761,"Phantom, The (1996)",Action|Adventure
636,762,Striptease (1996),Comedy|Crime
637,764,Heavy (1995),Drama|Romance
638,765,Jack (1996),Comedy|Drama
639,766,I Shot Andy Warhol (1996),Drama
640,767,"Grass Harp, The (1995)",Comedy|Drama
641,769,Marlene Dietrich: Shadow and Light (1996),Documentary
642,775,Spirits of the Dead (1968),Horror|Mystery
643,778,Trainspotting (1996),Comedy|Crime|Drama
644,779,'Til There Was You (1997),Drama|Romance
645,780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
646,781,Stealing Beauty (1996),Drama
647,782,"Fan, The (1996)",Drama|Thriller
648,783,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance
649,784,"Cable Guy, The (1996)",Comedy|Thriller
650,785,Kingpin (1996),Comedy
651,786,Eraser (1996),Action|Drama|Thriller
652,787,"Gate of Heavenly Peace, The (1995)",Documentary
653,788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi
654,793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama
655,798,Daylight (1996),Action|Adventure|Drama|Thriller
656,799,"Frighteners, The (1996)",Comedy|Horror|Thriller
657,800,Lone Star (1996),Drama|Mystery|Western
658,801,Harriet the Spy (1996),Children|Comedy
659,802,Phenomenon (1996),Drama|Romance
660,803,Walking and Talking (1996),Comedy|Drama|Romance
661,804,She's the One (1996),Comedy|Romance
662,805,"Time to Kill, A (1996)",Drama|Thriller
663,806,American Buffalo (1996),Crime|Drama
664,808,Alaska (1996),Adventure|Children
665,809,Fled (1996),Action|Adventure
666,810,Kazaam (1996),Children|Comedy|Fantasy
667,813,Larger Than Life (1996),Comedy
668,816,Two Deaths (1995),Drama
669,818,"Very Brady Sequel, A (1996)",Comedy
670,820,"Death in the Garden (Mort en ce jardin, La) (1956)",Drama
671,824,Kaspar Hauser (1993),Drama|Mystery
672,828,"Adventures of Pinocchio, The (1996)",Adventure|Children
673,829,Joe's Apartment (1996),Comedy|Fantasy|Musical
674,830,"First Wives Club, The (1996)",Comedy
675,831,Stonewall (1995),Drama
676,832,Ransom (1996),Crime|Thriller
677,833,High School High (1996),Comedy
678,834,Phat Beach (1996),Comedy
679,835,Foxfire (1996),Drama
680,836,Chain Reaction (1996),Action|Adventure|Thriller
681,837,Matilda (1996),Children|Comedy|Fantasy
682,838,Emma (1996),Comedy|Drama|Romance
683,839,"Crow: City of Angels, The (1996)",Action|Thriller
684,840,House Arrest (1996),Children|Comedy
685,841,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror
686,842,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror
687,844,"Story of Xinghua, The (Xinghua san yue tian) (1994)",Drama
688,845,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",Drama
689,846,Flirt (1995),Drama
690,848,"Spitfire Grill, The (1996)",Drama
691,849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller
692,850,Cyclo (Xich lo) (1995),Crime|Drama
693,851,Basquiat (1996),Drama
694,852,Tin Cup (1996),Comedy|Drama|Romance
695,854,"Ballad of Narayama, The (Narayama Bushiko) (1958)",Drama
696,858,"Godfather, The (1972)",Crime|Drama
697,861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller
698,864,"Wife, The (1995)",Comedy|Drama
699,865,Small Faces (1996),Drama
700,866,Bound (1996),Crime|Drama|Romance|Thriller
701,867,Carpool (1996),Comedy|Crime
702,869,Kansas City (1996),Crime|Drama|Musical|Thriller
703,870,Gone Fishin' (1997),Comedy
704,872,Vive L'Amour (Ai qing wan sui) (1994),Drama
705,875,Nothing to Lose (1994),Action|Crime|Drama
706,876,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller
707,879,"Relic, The (1997)",Horror|Thriller
708,880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller
709,881,First Kid (1996),Children|Comedy
710,882,"Trigger Effect, The (1996)",Drama|Thriller
711,885,Bogus (1996),Children|Drama|Fantasy
712,886,Bulletproof (1996),Action|Comedy|Crime
713,888,Land Before Time III: The Time of the Great Giving (1995),Adventure|Animation|Children|Musical
714,889,1-900 (06) (1994),Drama|Romance
715,891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller
716,892,Twelfth Night (1996),Comedy|Drama|Romance
717,893,Mother Night (1996),Drama
718,896,Wild Reeds (Les roseaux sauvages) (1994),Drama
719,897,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War
720,898,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
721,899,Singin' in the Rain (1952),Comedy|Musical|Romance
722,900,"American in Paris, An (1951)",Musical|Romance
723,901,Funny Face (1957),Comedy|Musical
724,902,Breakfast at Tiffany's (1961),Drama|Romance
725,903,Vertigo (1958),Drama|Mystery|Romance|Thriller
726,904,Rear Window (1954),Mystery|Thriller
727,905,It Happened One Night (1934),Comedy|Romance
728,906,Gaslight (1944),Drama|Thriller
729,907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance
730,908,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
731,909,"Apartment, The (1960)",Comedy|Drama|Romance
732,910,Some Like It Hot (1959),Comedy|Crime
733,911,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller
734,912,Casablanca (1942),Drama|Romance
735,913,"Maltese Falcon, The (1941)",Film-Noir|Mystery
736,914,My Fair Lady (1964),Comedy|Drama|Musical|Romance
737,915,Sabrina (1954),Comedy|Romance
738,916,Roman Holiday (1953),Comedy|Drama|Romance
739,917,"Little Princess, The (1939)",Children|Drama
740,918,Meet Me in St. Louis (1944),Musical
741,919,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical
742,920,Gone with the Wind (1939),Drama|Romance|War
743,921,My Favorite Year (1982),Comedy
744,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
745,923,Citizen Kane (1941),Drama|Mystery
746,924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
747,926,All About Eve (1950),Drama
748,927,"Women, The (1939)",Comedy
749,928,Rebecca (1940),Drama|Mystery|Romance|Thriller
750,929,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller
751,930,Notorious (1946),Film-Noir|Romance|Thriller
752,931,Spellbound (1945),Mystery|Romance|Thriller
753,932,"Affair to Remember, An (1957)",Drama|Romance
754,933,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller
755,934,Father of the Bride (1950),Comedy
756,935,"Band Wagon, The (1953)",Comedy|Musical
757,936,Ninotchka (1939),Comedy|Romance
758,937,Love in the Afternoon (1957),Comedy|Romance
759,938,Gigi (1958),Musical
760,939,"Reluctant Debutante, The (1958)",Comedy|Drama
761,940,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance
762,941,"Mark of Zorro, The (1940)",Adventure
763,942,Laura (1944),Crime|Film-Noir|Mystery
764,943,"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance
765,944,Lost Horizon (1937),Drama
766,945,Top Hat (1935),Comedy|Musical|Romance
767,946,To Be or Not to Be (1942),Comedy|Drama|War
768,947,My Man Godfrey (1936),Comedy|Romance
769,948,Giant (1956),Drama|Romance|Western
770,949,East of Eden (1955),Drama
771,950,"Thin Man, The (1934)",Comedy|Crime
772,951,His Girl Friday (1940),Comedy|Romance
773,952,Around the World in 80 Days (1956),Adventure|Comedy
774,953,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance
775,954,Mr. Smith Goes to Washington (1939),Drama
776,955,Bringing Up Baby (1938),Comedy|Romance
777,956,Penny Serenade (1941),Drama|Romance
778,957,"Scarlet Letter, The (1926)",Drama
779,960,Angel on My Shoulder (1946),Crime|Drama
780,961,Little Lord Fauntleroy (1936),Drama
781,962,They Made Me a Criminal (1939),Crime|Drama
782,963,"Inspector General, The (1949)",Musical
783,964,Angel and the Badman (1947),Romance|Western
784,965,"39 Steps, The (1935)",Drama|Mystery|Thriller
785,966,A Walk in the Sun (1945),Drama|War
786,968,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller
787,969,"African Queen, The (1951)",Adventure|Comedy|Romance|War
788,970,Beat the Devil (1953),Adventure|Comedy|Crime|Drama|Romance
789,971,Cat on a Hot Tin Roof (1958),Drama
790,972,"Last Time I Saw Paris, The (1954)",Drama
791,973,Meet John Doe (1941),Comedy|Drama
792,976,"Farewell to Arms, A (1932)",Romance|War
793,980,"Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie) (1985)",Action
794,981,Dangerous Ground (1997),Drama
795,982,Picnic (1955),Drama
796,984,"Pompatus of Love, The (1996)",Comedy|Drama
797,986,Fly Away Home (1996),Adventure|Children
798,987,Bliss (1997),Drama|Romance
799,988,Grace of My Heart (1996),Comedy|Drama
800,990,Maximum Risk (1996),Action|Adventure|Thriller
801,991,Michael Collins (1996),Drama
802,992,"Rich Man's Wife, The (1996)",Thriller
803,994,Big Night (1996),Comedy|Drama
804,996,Last Man Standing (1996),Action|Crime|Drama|Thriller
805,997,Caught (1996),Drama|Thriller
806,998,Set It Off (1996),Action|Crime
807,999,2 Days in the Valley (1996),Crime|Film-Noir
808,1003,Extreme Measures (1996),Drama|Thriller
809,1004,"Glimmer Man, The (1996)",Action|Thriller
810,1005,D3: The Mighty Ducks (1996),Children|Comedy
811,1006,"Chamber, The (1996)",Drama
812,1007,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western
813,1008,"Davy Crockett, King of the Wild Frontier (1955)",Adventure|Western
814,1009,Escape to Witch Mountain (1975),Adventure|Children|Fantasy
815,1010,"Love Bug, The (1969)",Children|Comedy
816,1011,Herbie Rides Again (1974),Children|Comedy|Fantasy|Romance
817,1012,Old Yeller (1957),Children|Drama
818,1013,"Parent Trap, The (1961)",Children|Comedy|Romance
819,1014,Pollyanna (1960),Children|Comedy|Drama
820,1015,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama
821,1016,"Shaggy Dog, The (1959)",Children|Comedy
822,1017,Swiss Family Robinson (1960),Adventure|Children
823,1018,That Darn Cat! (1965),Children|Comedy|Mystery
824,1019,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi
825,1020,Cool Runnings (1993),Comedy
826,1021,Angels in the Outfield (1994),Children|Comedy
827,1022,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance
828,1023,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical
829,1024,"Three Caballeros, The (1945)",Animation|Children|Musical
830,1025,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical
831,1026,So Dear to My Heart (1949),Children|Drama
832,1027,Robin Hood: Prince of Thieves (1991),Adventure|Drama
833,1028,Mary Poppins (1964),Children|Comedy|Fantasy|Musical
834,1029,Dumbo (1941),Animation|Children|Drama|Musical
835,1030,Pete's Dragon (1977),Adventure|Animation|Children|Musical
836,1031,Bedknobs and Broomsticks (1971),Adventure|Children|Musical
837,1032,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical
838,1033,"Fox and the Hound, The (1981)",Animation|Children|Drama
839,1034,Freeway (1996),Comedy|Crime|Drama|Thriller
840,1035,"Sound of Music, The (1965)",Musical|Romance
841,1036,Die Hard (1988),Action|Crime|Thriller
842,1037,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller
843,1040,"Secret Agent, The (1996)",Drama
844,1041,Secrets & Lies (1996),Drama
845,1042,That Thing You Do! (1996),Comedy|Drama
846,1043,To Gillian on Her 37th Birthday (1996),Drama|Romance
847,1044,Surviving Picasso (1996),Drama
848,1046,Beautiful Thing (1996),Drama|Romance
849,1047,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller
850,1049,"Ghost and the Darkness, The (1996)",Action|Adventure
851,1050,Looking for Richard (1996),Documentary|Drama
852,1051,Trees Lounge (1996),Drama
853,1053,Normal Life (1996),Crime|Drama|Romance
854,1054,Get on the Bus (1996),Drama
855,1055,Shadow Conspiracy (1997),Thriller
856,1056,Jude (1996),Drama
857,1057,Everyone Says I Love You (1996),Comedy|Musical|Romance
858,1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance
859,1060,Swingers (1996),Comedy|Drama
860,1061,Sleepers (1996),Thriller
861,1063,Johns (1996),Drama
862,1064,Aladdin and the King of Thieves (1996),Animation|Children|Comedy|Fantasy|Musical|Romance
863,1066,Shall We Dance (1937),Comedy|Musical|Romance
864,1067,"Damsel in Distress, A (1937)",Comedy|Musical|Romance
865,1068,Crossfire (1947),Crime|Film-Noir
866,1069,"Murder, My Sweet (1944)",Crime|Film-Noir|Thriller
867,1073,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical
868,1076,"Innocents, The (1961)",Drama|Horror|Thriller
869,1077,Sleeper (1973),Comedy|Sci-Fi
870,1078,Bananas (1971),Comedy|War
871,1079,"Fish Called Wanda, A (1988)",Comedy|Crime
872,1080,Monty Python's Life of Brian (1979),Comedy
873,1081,Victor/Victoria (1982),Comedy|Musical|Romance
874,1082,"Candidate, The (1972)",Drama
875,1083,"Great Race, The (1965)",Comedy|Musical
876,1084,Bonnie and Clyde (1967),Crime|Drama
877,1085,"Old Man and the Sea, The (1958)",Adventure|Drama
878,1086,Dial M for Murder (1954),Crime|Mystery|Thriller
879,1087,Madame Butterfly (1995),Musical
880,1088,Dirty Dancing (1987),Drama|Musical|Romance
881,1089,Reservoir Dogs (1992),Crime|Mystery|Thriller
882,1090,Platoon (1986),Drama|War
883,1091,Weekend at Bernie's (1989),Comedy
884,1092,Basic Instinct (1992),Crime|Mystery|Thriller
885,1093,"Doors, The (1991)",Drama
886,1094,"Crying Game, The (1992)",Drama|Romance|Thriller
887,1095,Glengarry Glen Ross (1992),Drama
888,1096,Sophie's Choice (1982),Drama
889,1097,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi
890,1099,"Christmas Carol, A (1938)",Children|Drama|Fantasy
891,1100,Days of Thunder (1990),Action|Drama|Romance
892,1101,Top Gun (1986),Action|Romance
893,1103,Rebel Without a Cause (1955),Drama
894,1104,"Streetcar Named Desire, A (1951)",Drama
895,1105,Children of the Corn IV: The Gathering (1996),Horror
896,1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary
